"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","645","Zitting Cisticola","Cisticola juncidis","","","","","","",""
"4347","651","Common Grasshopper Warbler","Locustella naevia","","","","","","",""
"4347","652","River Warbler","Locustella fluviatilis","","","","","","",""
"4347","653","Savi's Warbler","Locustella luscinioides","","","","","","",""
"4347","656","Aquatic Warbler","Acrocephalus paludicola","","","","","","",""
"4347","657","Sedge Warbler","Acrocephalus schoenobaenus","","","","","","",""
"4347","658","Paddyfield Warbler","Acrocephalus agricola","","","","","","",""
"4347","661","Marsh Warbler","Acrocephalus palustris","","","","","","",""
"4347","662","Eurasian Reed Warbler","Acrocephalus scirpaceus","","","","","","",""
"4347","664","Great Reed Warbler","Acrocephalus arundinaceus","","","","","","",""
"4347","671","Icterine Warbler","Hippolais icterina","","","","","","",""
"4347","984","Balearic Warbler","Sylvia balearica","","","","","","",""
"4347","674","Dartford Warbler","Sylvia undata","","","","","","",""
"4347","677","Subalpine Warbler","Sylvia cantillans","","","","","","",""
"4347","679","Sardinian Warbler","Sylvia melanocephala","","","","","","",""
"4347","681","Rüppell's Warbler","Sylvia rueppelli","","","","","","",""
"4347","685","Barred Warbler","Sylvia nisoria","","","","","","",""
"4347","686","Lesser Whitethroat","Sylvia curruca","","","","","","",""
"4347","687","Common Whitethroat","Sylvia communis","","","","","","",""
"4347","688","Garden Warbler","Sylvia borin","","","","","","",""
"4347","689","Eurasian Blackcap","Sylvia atricapilla","","","","","","",""
"4347","693","Yellow-browed Warbler","Phylloscopus inornatus","","","","","","",""
"4347","697","Western Bonelli's Warbler","Phylloscopus bonelli","","","","","","",""
"4347","699","Wood Warbler","Phylloscopus sibilatrix","","","","","","",""
"4347","701","Common Chiffchaff","Phylloscopus collybita","","","","","","",""
"4347","705","Willow Warbler","Phylloscopus trochilus","","","","","","",""
"4347","707","Goldcrest","Regulus regulus","","","","","","",""
"4347","708","Common Firecrest","Regulus ignicapilla","","","","","","",""
"4347","710","Spotted Flycatcher","Muscicapa striata","","","","","","",""
"4347","711","Red-breasted Flycatcher","Ficedula parva","","","","","","",""
"4347","713","Collared Flycatcher","Ficedula albicollis","","","","","","",""
"4347","714","European Pied Flycatcher","Ficedula hypoleuca","","","","","","",""
"4347","715","Bearded Reedling","Panurus biarmicus","","","","","","",""
"4347","720","Long-tailed Tit","Aegithalos caudatus","","","","","","",""
"4347","727","Eurasian Blue Tit","Cyanistes caeruleus","","","","","","",""
"4347","729","Great Tit","Parus major","","","","","","",""
"4347","725","European Crested Tit","Lophophanes cristatus","","","","","","",""
"4347","726","Coal Tit","Periparus ater","","","","","","",""
"4347","721","Marsh Tit","Poecile palustris","","","","","","",""
