"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"1623","814","Hvidsisken","Acanthis hornemanni","2011-01-04","1","Danmark","Kronborg","56.041460","12.612735","http://maps.google.co.uk/maps?q=loc:56.041460, 12.612735(Hvidsisken)&z=7&iwloc=A"
"1623","815","Hvidvinget Korsnæb","Loxia leucoptera","2011-08-09","1","Danmark","Gribskov","","",""
"1623","816","Lille Korsnæb","Loxia curvirostra","2005-06-18","1","Danmark","Bulbjerghus","","",""
"1623","818","Stor Korsnæb","Loxia pytyopsittacus","2008-11-22","1","Danmark","Melby Overdrev","56.023898","11.999829","http://maps.google.co.uk/maps?q=loc:56.023898, 11.999829(Stor Korsnæb)&z=7&iwloc=A"
"1623","823","Karmindompap","Carpodacus erythrinus","2005-06-21","1","Danmark","Fyrhaven, Hanstholm","","",""
"1623","828","Dompap","Pyrrhula pyrrhula","2003-01-01","1","Danmark","Holmene","","",""
"1623","829","Kernebider","Coccothraustes coccothraustes","2005-01-16","1","Danmark","Longby Lokal Trinbræt","","",""
"1623","1162","Amerikansk Træspurv","Spizelloides arborea","2016-11-13","9","Sverige","Torreberga, Skåne","","",""
"1623","865","Lapværling","Calcarius lapponicus","2006-10-16","1","Danmark","Anholt Flyveplads","","",""
"1623","866","Snespurv","Plectrophenax nivalis","2007-11-03","1","Danmark","Ølsemagle Revle","","",""
"1623","869","Gulspurv","Emberiza citrinella","2003-04-17","1","Danmark","Solbjerg Engsø","55.994812","12.249481","http://maps.google.co.uk/maps?q=loc:55.994812, 12.249481(Gulspurv)&z=7&iwloc=A"
"1623","870","Gærdeværling","Emberiza cirlus","2009-03-09","15","Italien","Tuscolo","","",""
"1623","874","Hortulan","Emberiza hortulana","2011-05-07","1","Danmark","Gilbjerg Hoved","","",""
"1623","882","Rørspurv","Emberiza schoeniclus","2003-04-17","1","Danmark","Solbjerg Engsø","55.994812","12.249481","http://maps.google.co.uk/maps?q=loc:55.994812, 12.249481(Rørspurv)&z=7&iwloc=A"
"1623","886","Bomlærke","Emberiza calandra","2005-06-18","1","Danmark","Vejlerne","","",""
